followers_count,friends_count,statuses_count,favourites_count,listed_count,verified,has_url,description_length,has_description,screen_name_length,name_length,follower_following_ratio,following_follower_ratio,engagement_rate,username_digit_ratio,account_age_days,tweet_count,mean_interval_sec,std_interval_sec,min_interval_sec,burst_ratio,night_post_ratio,posting_hour_std,daily_count_mean,daily_count_std,daily_count_cv,interval_entropy,label
25137,563,1147,5576,86,0,1,53,1,10,10,44.569148936170215,0.022396372026414195,4.857142857142857,0.0,5400,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2282,894,3512,8225,4,0,1,126,1,15,24,2.5497206703910615,0.3915900131406045,2.341303729006547,0.0,4196,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
289230,179,8639,10913,4164,1,1,154,1,13,14,1606.8333333333333,0.0006188824849341876,1.2630787037037037,0.0,5963,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
193,2071,7,1,2,0,1,136,1,12,31,0.09314671814671814,10.675257731958762,0.125,0.0,2088,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3,5,12,0,0,0,0,0,0,7,10,0.5,1.25,0.0,0.0,5627,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1463,4986,34999,113920,5,0,0,0,0,9,10,0.29336274313214356,3.4057377049180326,3.254857142857143,0.1,4524,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6790,130,1541,400,44,0,1,156,1,12,8,51.83206106870229,0.019142983360329848,0.2594033722438392,0.0,2762,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
170,357,2443,391,2,0,0,0,0,14,16,0.4748603351955307,2.087719298245614,0.1599836333878887,0.0,6183,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1046,735,2052,16998,12,0,1,147,1,11,30,1.421195652173913,0.7020057306590258,8.279590842669265,0.08333333333333333,2850,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
837238,917,8942,3849,11070,1,1,22,1,10,11,912.0239651416122,0.0010952667040116382,0.43039248574303923,0.0,6403,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1109,4869,34222,6136,77,0,1,159,1,11,10,0.22772073921971253,4.386486486486486,0.1792946264208281,0.0,4898,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
513,845,2122,4016,15,0,0,92,1,15,6,0.6063829787234043,1.6439688715953307,1.891662741403674,0.0,3982,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1801705,880,177096,1605,13432,1,1,163,1,5,17,2045.0681044267878,0.0004884259696088041,0.00906282997453373,0.0,6108,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62,78,2783,1256,7,0,0,107,1,9,9,0.7848101265822784,1.2380952380952381,0.4511494252873563,0.0,4697,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2451,5001,3878,5576,1,0,0,153,1,14,16,0.49000399840063974,2.039559543230016,1.437483887599897,0.06666666666666667,2310,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19363220,0,1595,1,75688,1,1,87,1,9,10,19363220.0,0.0,0.0006265664160401002,0.0,6225,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6471,1044,121054,62669,290,1,1,158,1,9,23,6.192344497607656,0.16131025957972805,0.5176903060592293,0.0,6421,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
97,279,5910,31845,0,0,0,53,1,9,6,0.3464285714285714,2.8469387755102042,5.387413297242429,0.2,4332,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
300531,160,2982,2269,1265,1,1,63,1,11,10,1866.6521739130435,0.0005323892297658819,0.7606436473348978,0.0,4607,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
179,456,1824,4428,0,0,0,92,1,14,18,0.3916849015317287,2.533333333333333,2.4263013698630136,0.0,3799,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
196461,2534,156751,24706,1617,1,1,89,1,12,18,77.49940828402367,0.012898168602579634,0.15761202408900685,0.0,6399,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
494,1860,1688,62095,0,0,0,16,1,10,7,0.26544868350349277,3.757575757575758,36.7643576080521,0.0,5378,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
39,154,98,432,0,0,0,9,1,12,12,0.25161290322580643,3.85,4.363636363636363,0.0,2310,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
74304,1637,7514,3070,1260,1,1,112,1,9,15,45.362637362637365,0.02203081892201063,0.4085163007318696,0.0,4426,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
964,1914,8202,11054,26,0,0,158,1,13,14,0.5033942558746737,1.9834196891191709,1.3475557722784348,0.0,4669,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
962,2016,4939,177,22,0,1,153,1,14,10,0.4769459593455627,2.0934579439252334,0.03582995951417004,0.0,5605,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
114,192,266,218,0,0,1,130,1,14,16,0.5906735751295337,1.6695652173913043,0.8164794007490637,0.0,2022,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
626,281,1254,2,29,0,1,138,1,9,12,2.219858156028369,0.4481658692185008,0.0015936254980079682,0.0,6128,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,113,2,0,0,0,0,119,1,11,18,0.0,113.0,0.0,0.08333333333333333,3518,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
214196,3390,64363,190,3682,1,1,142,1,11,12,63.166027720436446,0.01582655219260774,0.0029519607233857437,0.0,6218,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
112,184,6260,8580,1,0,0,19,1,12,11,0.6054054054054054,1.6283185840707965,1.370388116914231,0.0,3266,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8633726,4035,185145,20660,31009,1,1,53,1,3,3,2139.1788899900894,0.0004673532067900688,0.11158761193868623,0.0,6268,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
887,755,46023,140078,65,0,1,149,1,8,5,1.1732804232804233,0.8502252252252253,3.0435859551538327,0.0,6879,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
153941,10,1095,554,100,0,1,86,1,15,27,13994.636363636364,6.49595302126775e-05,0.5054744525547445,0.0,3037,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3584,3442,16680,25781,93,0,0,153,1,8,9,1.0409526575660761,0.9601115760111576,1.5455308434746118,0.0,5491,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
28563414,1,4458,0,79547,1,1,39,1,11,13,14281707.0,3.500981937909035e-08,0.0,0.0,5853,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8413,1863,7511,61423,201,1,1,151,1,8,9,4.513412017167382,0.22141668647492274,8.176650692225772,0.0,6483,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
110,158,378,222,2,0,0,98,1,6,6,0.6918238993710691,1.4234234234234233,0.5857519788918206,0.0,4415,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
574732,3858,511931,33141,4702,1,1,127,1,13,13,148.93288416688262,0.006712682236795173,0.06473711352288976,0.0,6386,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,383,70,27,5,0,1,159,1,14,15,0.07291666666666667,13.206896551724139,0.38028169014084506,0.0,3570,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
111,1666,7,2,1,0,1,70,1,12,20,0.0665866826634673,14.875,0.25,0.0,2698,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36842,1451,1308,7565,928,1,0,133,1,10,11,25.3732782369146,0.039383329262003636,5.779220779220779,0.0,5325,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1845,737,72,53,80,0,1,139,1,14,9,2.5,0.3992416034669556,0.726027397260274,0.0,5507,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12464,514,3052,21,237,1,1,134,1,8,13,24.201941747572814,0.0412354592860008,0.006878480183426138,0.0,4294,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
403,850,351,1125,9,0,1,27,1,13,24,0.4735605170387779,2.103960396039604,3.196022727272727,0.07142857142857142,3009,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
377,1214,732,1441,0,0,1,132,1,15,17,0.3102880658436214,3.2116402116402116,1.965893587994543,0.0,2503,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
427325,795,30730,2858,1860,1,1,163,1,13,14,536.8404522613065,0.0018604063408264417,0.09300055318733526,0.0,6119,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,266,27,34,0,0,1,46,1,13,16,0.18352059925093633,5.32,1.2142857142857142,0.14285714285714285,3032,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2953,2418,8075,14357,50,0,0,99,1,9,13,1.2207523770152955,0.8185511171293162,1.7777365032194155,0.0,4889,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
356,4648,908,2481,10,0,1,108,1,7,20,0.07657560765756076,13.019607843137255,2.7293729372937294,0.25,3585,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52496,1493,863,4313,571,1,0,105,1,12,10,35.137884872824635,0.028439720364973237,4.991898148148148,0.0,6085,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7570,2963,3216,2783,346,1,1,155,1,15,15,2.5539811066126856,0.39136177519482235,0.8650917003419335,0.0,5748,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10,675,9,3,0,0,0,19,1,10,5,0.014792899408284023,61.36363636363637,0.3,0.36363636363636365,2419,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13506,110,8473,1284,351,0,0,81,1,11,12,121.67567567567568,0.008143925372029319,0.15152230351663915,0.0,4716,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
274,370,120,475,1,0,1,43,1,13,10,0.738544474393531,1.3454545454545455,3.925619834710744,0.14285714285714285,5174,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4,511,10,30,0,0,0,0,0,13,16,0.0078125,102.2,2.727272727272727,0.0,5797,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3031,1879,1557,213,147,1,1,46,1,10,11,1.6122340425531916,0.6197229551451188,0.1367137355584082,0.0,5292,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
522,608,1713,1195,116,0,1,92,1,15,18,0.8571428571428571,1.1625239005736139,0.6971995332555426,0.0,3847,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3,74,7,2,0,0,0,3,1,14,6,0.04,18.5,0.25,0.5333333333333333,2934,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4681,2174,3065,866,181,0,1,122,1,10,13,2.152183908045977,0.4643314822725331,0.28245270711024134,0.0,5328,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
335,836,11579,6187,0,0,0,143,1,8,17,0.4002389486260454,2.488095238095238,0.5342832469775475,0.0,5738,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15543,6337,60220,15096,499,1,0,160,1,11,12,2.4523508993373304,0.40768142048378797,0.2506766742498464,0.0,6285,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9352,200,6566,9298,131,0,1,110,1,8,17,46.527363184079604,0.021383513311237036,1.4158672148621898,0.3333333333333333,3305,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4949,3545,10752,4088,257,0,0,137,1,9,10,1.3956570783981952,0.7161616161616161,0.3801729749837255,0.0,6507,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
714682,384280,165964,165,400,1,1,72,1,15,8,1.8597901015142564,0.5376929351894476,0.0009941855210435935,0.0,6071,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
230,1043,248,2,4,0,0,55,1,10,17,0.22030651340996169,4.515151515151516,0.008032128514056224,0.0,5111,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
512,2103,746,222,10,0,1,151,1,11,18,0.24334600760456274,4.099415204678363,0.2971887550200803,0.08333333333333333,4492,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,329,114,121,0,0,1,61,1,12,25,0.1484848484848485,6.58,1.0521739130434782,0.0,3428,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17017,625,8305,4306,156,0,0,117,1,12,12,27.18370607028754,0.036725819720296156,0.5184204189742355,0.0,5966,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
590,1714,1263,536,1,0,0,7,1,14,15,0.34402332361516036,2.9001692047377325,0.4240506329113924,0.0,3266,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
71536,2823,4710,62478,1750,0,1,87,1,9,9,25.3314447592068,0.039462096537456144,13.262152409254936,0.0,6309,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1614788,6697,14441,497,8678,1,1,60,1,10,16,241.08510002985966,0.004147291070226513,0.034413516133499515,0.0,4797,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
681,833,3802,25452,10,0,1,141,1,15,16,0.8165467625899281,1.221407624633431,6.692611096502761,0.0,3680,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
167309,2050,109754,81439,5112,1,1,137,1,8,14,81.57435397367138,0.012252704560396867,0.7420071978497563,0.0,6094,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13165,12135,2669,348,67,0,1,138,1,12,20,1.084789057350033,0.9216922375816498,0.1303370786516854,0.0,5803,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3755,287,1240,638,151,0,1,86,1,9,9,13.038194444444445,0.07641107561235357,0.5141015310233682,0.0,6131,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
186,477,709,165,0,0,0,40,1,12,5,0.3891213389121339,2.550802139037433,0.2323943661971831,0.0,5138,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1171512,1346,194124,1075,7624,1,1,93,1,9,19,869.7193763919822,0.0011489415823810747,0.005537669027688345,0.0,5491,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0,20,0,13,0,0,0,0,0,14,14,0.0,20.0,13.0,0.0,2012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2704,3143,19205,18693,162,0,0,149,1,13,11,0.8600508905852418,1.1619223659889095,0.9732895970009372,0.0,5937,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
912,4842,2555,41988,1,0,0,0,0,10,10,0.18831302911418543,5.303395399780942,16.427230046948356,0.0,5435,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1827282,963,179506,301,20247,1,1,49,1,11,12,1895.5207468879669,0.0005270119625695636,0.0016768148317335815,0.0,6381,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,236,1878,1,0,0,0,99,1,13,14,0.11392405063291139,8.428571428571429,0.0005321979776476849,0.0,3204,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
356879,2344,29828,49663,2665,1,1,108,1,4,16,152.1872068230277,0.0065680340730777855,1.6649233966944919,0.0,6853,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
87633,2075,76991,8841,1677,1,1,77,1,7,8,42.21242774566474,0.02367802451103453,0.11483011221945137,0.0,6047,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6453,1274,30164,944,4,0,1,126,1,13,26,5.061176470588236,0.19739696312364424,0.03129454666003647,0.0,3441,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
867,19,287,15,70,0,0,0,0,13,14,43.35,0.021889400921658985,0.052083333333333336,0.0,5847,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56,119,11,36,1,0,1,0,0,15,15,0.4666666666666667,2.087719298245614,3.0,0.0,3743,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41021,1895,8270,1395,1421,1,1,144,1,8,11,21.63554852320675,0.04619472478182439,0.16866158868335146,0.0,6345,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2715,2520,3174,8187,56,1,0,156,1,13,14,1.0769535898452995,0.9278350515463918,2.5785826771653544,0.07142857142857142,5299,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13874,11849,13060,19412,284,0,1,113,1,11,13,1.170801687763713,0.8539819819819819,1.4862567950386647,0.0,4592,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50414,154,305,44,1556,1,1,119,1,12,13,325.2516129032258,0.0030546464345928793,0.1437908496732026,0.0,5384,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82,62,481,37,2,0,1,160,1,10,4,1.3015873015873016,0.7469879518072289,0.07676348547717843,0.0,4411,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47,116,2,14,0,0,0,70,1,13,12,0.4017094017094017,2.4166666666666665,4.666666666666667,0.14285714285714285,2011,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7054,699,7451,2069,244,0,1,153,1,7,20,10.077142857142857,0.09907866761162296,0.2776435856146001,0.0,5898,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
413,73,10171,3495,0,0,0,11,1,12,14,5.581081081081081,0.17632850241545894,0.3435902477388911,0.6153846153846154,2140,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
381787,3370,9069,1803,741,1,1,0,0,10,15,113.25630376742807,0.00882688822068792,0.19878721058434398,0.0,5733,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3097,2840,27664,75564,159,0,1,136,1,11,17,1.0901091165082717,0.9167204648160103,2.731393457437195,0.0,6179,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
83953,98,17454,6409,78,1,1,60,1,15,14,848.010101010101,0.0011673059056149797,0.36717272987682614,0.0,5178,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
464820,98,1862,76,3151,1,0,0,0,7,10,4695.151515151515,0.0002108338478683192,0.04079441760601181,0.125,5846,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7072,2864,17189,5461,127,0,0,156,1,10,16,2.468411867364747,0.40492011876148737,0.31768470040721347,0.0,4755,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,183,475,3958,0,0,0,105,1,10,13,0.11956521739130435,7.956521739130435,8.315126050420169,0.0,4345,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1017,966,5299,346,89,0,1,67,1,7,13,1.0517063081695968,0.9489194499017681,0.06528301886792452,0.0,6208,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4365672,3,53397,1,20294,1,1,102,1,12,17,1091418.0,6.871792733903799e-07,1.872729315704708e-05,0.0,5960,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1180,462,5750,31718,4,0,0,103,1,8,30,2.548596112311015,0.3911939034716342,5.5152147452616935,0.0,3333,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5855,280,691,105,11,0,1,146,1,15,16,20.83629893238434,0.04781420765027322,0.15173410404624277,0.0,4928,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
418308,469,14850,68648,118,0,1,69,1,9,12,890.0170212765958,0.001121180753940269,4.6224496666891115,0.1,3715,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,59,112,1016,1,0,0,9,1,6,7,0.45,2.107142857142857,8.991150442477876,0.0,2364,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
634,640,38,50,8,0,1,86,1,11,12,0.9890795631825273,1.0078740157480315,1.2820512820512822,0.0,5960,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8272,1265,11248,2438,199,0,1,117,1,15,8,6.533965244865719,0.1529070470204279,0.21673037603342518,0.0,6189,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7229,7712,5164,38217,5,0,0,131,1,8,3,0.9372488007260469,1.0666666666666667,7.399225556631172,0.0,6153,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46638,575,5869,23607,200,0,1,129,1,12,10,80.96875,0.01232873775166706,4.021635434412266,0.0,6204,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
88,540,187,16,0,0,1,128,1,10,11,0.16266173752310537,6.067415730337078,0.0851063829787234,0.0,2707,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
89,2055,1,37,0,0,0,0,0,7,18,0.04328793774319066,22.833333333333332,18.5,0.0,6142,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15339,293,2038,1098,384,0,1,157,1,13,21,52.173469387755105,0.01910039113428944,0.5384992643452673,0.0,4887,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1875,2174,4085,3884,79,0,1,160,1,13,14,0.8620689655172413,1.1588486140724947,0.9505628976994616,0.0,6137,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
428088,197,208283,335,1640,1,1,130,1,9,9,2162.060606060606,0.0004601846812228298,0.0016083808645887346,0.0,5986,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
143,475,69,2,1,0,0,127,1,13,17,0.3004201680672269,3.298611111111111,0.02857142857142857,0.2857142857142857,4529,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
72,284,626,1253,1,0,0,62,1,11,11,0.25263157894736843,3.8904109589041096,1.9984051036682615,0.0,5353,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
261301,98,1514,1803,133,0,1,51,1,11,13,2639.40404040404,0.0003750449671261605,1.19009900990099,0.0,5575,199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,7,701,605,0,0,0,0,0,13,13,0.125,3.5,0.8618233618233618,0.0,2018,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33,642,261,5567,1,0,0,0,0,9,12,0.05132192846034215,18.88235294117647,21.248091603053435,0.0,5574,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
73927,2802,1981,3698,474,1,1,100,1,15,15,26.37424188369604,0.037901742235688776,1.8657921291624622,0.0,4538,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
129544,490,1201,27856,279,1,1,105,1,10,13,263.83706720977597,0.003782469412173376,23.174708818635608,0.0,6252,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10462,726,11680,1564,212,1,1,150,1,15,20,14.390646492434662,0.06938736500047787,0.13389264617755328,0.0,5630,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36717,640,4451,2686,452,1,1,124,1,9,20,57.280811232449295,0.01743014325398987,0.6033243486073675,0.0,6372,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
322210,528,4662,164,292,1,1,75,1,10,25,609.0926275992439,0.0016386777608461535,0.035170491100150116,0.0,5985,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
715414,1246,48102,16159,645,0,1,133,1,7,17,573.7080994386528,0.0017416464569515596,0.33592499428310085,0.0,5415,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
98,303,939,1343,0,0,0,80,1,14,17,0.3223684210526316,3.0606060606060606,1.4287234042553192,0.0,5617,192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
446813,464,13747,11667,689,1,0,66,1,9,25,960.8881720430107,0.0010384634322111663,0.8486325283677626,0.0,6121,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
466305,569,8494,5853,733,1,1,91,1,13,13,818.078947368421,0.0012202287768117931,0.6889935256032961,0.0,4069,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
651,509,19235,20179,3,0,0,68,1,10,2,1.276470588235294,0.7806748466257669,1.049022665834893,0.0,5613,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2915,1741,1270,0,91,0,1,80,1,12,13,1.6733639494833525,0.5970507544581619,0.0,0.0,5293,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1232,878,2634,0,6,0,1,33,1,11,16,1.4015927189988624,0.7120843471208435,0.0,0.0,2018,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3496,3744,4832,9088,23,0,0,21,1,15,14,0.9335113484646195,1.070631970260223,1.8804055452100146,0.0,3515,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
82198,306,4167,923,603,0,1,157,1,9,18,267.7459283387622,0.003722673025219285,0.22144913627639157,0.0,6051,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
